"id","comic_id","title","chapter_index"
"2587","84","016 Chủ Mới","102124"
"2588","84","017 Bắt Đầu Kỳ Thi Thức Tỉnh","102125"
"2589","84","018 Đệ Tử Quá Yếu, Tôi Chỉ Đang Bảo Vệ Anh Ấy","104639"
"2590","84","019 Bắt Quái Vật Dị Chủng","104533"
"2591","84","020 Lấy Người Thức Tỉnh Làm Mồi Nuôi","105992"
"2592","84","021 Dị Tai Giáng Lâm","106116"
"2593","84","022 Tiểu Bạch Diện Lọt Vào Top 10?","108147"
"2594","84","023 Tôi Chỉ Muốn Ăn Bám","108148"
"2595","84","024 Yếu Đuối Không Chịu Nổi","110357"
"2596","84","025 Thiên Thần Sát Thủ","111173"
"2698","92","Chương 05: Ông Lão Bí Ẩn","83778"
"2699","92","Chương 06: Thái Dật Thần Châm","83779"
"2700","92","Chương 07: Lưu Viễn Hồng Bái Sư","83780"
"2084","57","Chương 1","111103"
"2085","57","Chương 2","111517"
"2086","57","Chương 3","111520"
"2087","57","Chương 4","111522"
"2088","57","Chương 5","111524"
"2089","57","Chương 6","111526"
"2090","57","Chương 7","111528"
"2091","57","Chương 8","111530"
"2092","57","Chương 9","111533"
"2094","57","Chương 11","111539"
"2162","62","Hồi ức","105900"
"5091","157","Tập 31 Câu chuyện mới chỉ bắt đầu! (Phần giữa)","26835"
"2163","62","Ảo Tưởng Lạc Viên","107581"
"2164","62","Bí Ẩn Siêu Thị London 01","107636"
"2479","88","Chương 56: Căn Cứ Vũ Trang Sa Er Ji Si","126637"
"2830","98","Danh tính","66004"
"8000","184","Chương 14: Đền Bù Tài Sản Gia Đình Tôi!","1908"
"5092","157","Tập 31 Câu chuyện mới chỉ bắt đầu! (Phần dưới)","27480"
"5093","157","Tập 31 Câu chuyện mới chỉ bắt đầu! (Hoàn)","28423"
"5094","157","Tập 32 Niya (Phần trên)","29106"
"5095","157","Tập 32 Niya (Phần dưới)","29107"
"5096","157","Tập 33 Giờ phút tăm tối nhất","30901"
"5097","157","Tập 34 Pháp thiên tượng địa (Phần trên)","30902"
"5672","166","Bành Hầu","2169"
"10213","132","Vấn đề biến thân của hai anh em Huyền Vũ","338"
"5098","157","Tập 34 Pháp thiên tượng địa (Phần dưới)","32026"
"5099","157","Tập 35 Thú bị mắc kẹt (Phần trên)","33121"
"4198","188","Người Chim (Phần 2)","33099"
"4199","188","Cược (Phần 1)","33466"
"4238","188","Hài Hước","48013"
"4298","188","Keo kiệt (Phần trên)","73391"
"4302","188","Cân bằng Răn đe (Phần giữa)","74807"
"4330","188","Trận xay thịt (Sáu)","87502"
"5100","157","Tập 35 Thú bị mắc kẹt (Phần giữa)","33942"
"4375","188","Thông Báo Xổ Số","102789"
"1568","11","003 Cậu hoàn toàn không biết cách dạy người khác","111429"
"1575","11","010 Tôi đang sợ cái chết của anh ấy","119744"
"1827","35","009 Bị phát hiện ""cất cánh"" trước tấm ảnh","118324"
"1857","39","Cấm Địa? Leo Thang Mới Vào Được","121327"
"2069","55","Sát Thủ Phàm Nhân","124739"
"2097","58","Chương 1: Du Hành Thời Gian! Trở Thành Anh Hùng!","107338"
"8023","140","Hỏi Và Đáp","2076"
"2119","58","Chương 23: Huyết Thuật Sư","122830"
"2096","58","Thông Báo Ra Mắt","106406"
"4206","188","Quyết Đê","35532"
"10214","132","Một khi đến năm mới, tiếng nói của người đó luôn vang vọng trong lòng tôi","340"
"5101","157","Tập 35 Thú bị mắc kẹt (Phần dưới)","34753"
"2126","59","Dự Báo Tác Phẩm Mới!!","107536"
"2127","59","001 Thế Giới Biến Động! Nhưng Cực Đối Lập!","121636"
"2128","59","002 Phụ Bản Ác Mộng! Nhớ Lấy Tên Tôi","121637"
"2129","59","003 Chính Nghĩa và Ác Ý! Thiên Tài và Phi Thường!","121639"
"2365","87","35 Họ Đã Lừa Bạn Suốt Mười Một Năm","88351"
"2366","87","36 Giữa Gió Tuyết, Giữa Tôi Và Bạn","88366"
"2152","61","Phòng Tắm","102905"
"2367","87","37 Xe Vua","88385"
"2369","87","39 (Phần Trước) Gầm! Gầm!","88448"
"2370","87","40 (Phần Sau) Gầm! Gầm!","88474"
"2372","87","42 Đối Đầu","88494"
"2374","87","44 Không Bằng Đồ Vật","88618"
"2375","87","45 Diều Bay Đêm","88621"
"2376","87","46 Trên Đời Không Có Bữa Trưa Miễn Phí","88778"
"2377","87","47 Cô Ấy Tốt Hơn Bạn","88779"
"2378","87","48 Ai Bảo Bạn Là Phụ Nữ","88802"
"2379","87","49 Da Đen Hay Vịt Hầm","88803"
"2380","87","50 Bảo Vệ Truyền Thừa","88806"
"2381","87","51 Thủ Đô Thương Mại Lưu Động","88809"
"2383","87","53 Ba Câu Nói Đánh Động Thành Chủ","88829"
"2384","87","54 Đối Thủ Lại Chính Là Anh Ấy?!","88831"
"2386","87","56 Phản Công!","88842"
"2387","87","57 Một Yêu Cầu Nhỏ","88848"
"2388","87","58 (1) Cầu Đồng Tồn Dị","88906"
"2389","87","58 (2) Cầu Đồng Tồn Dị","89693"
"2390","87","58 (3) Cầu Đồng Tồn Dị","90488"
"2391","87","59 (1) Bạn Hiểu Nấu Ăn","91166"
"2392","87","59 (2) Bạn Hiểu Nấu Ăn","92103"
"2394","87","60 (1) Ai Đánh Tôi Đầy Đầu Vết Bầm","96134"
"2395","87","60 (2) Ai Đánh Tôi Đầy Đầu Vết Bầm","96972"
"2396","87","61 Sa Và Tơ (1)","99365"
"2157","61","Quẻ Thứ Tư","110415"
"2179","63","Thiết Kế Nhân Vật","102287"
"2180","63","Dự Báo","103423"
"2182","63","Chương 2: Một Vé Bò Vàng","105317"
"5102","157","Tập 36 Cú đấm chết người (Phần trên)","35729"
"5103","157","Tập 36 Cú đấm chết người (Phần giữa)","36509"
"2701","92","Chương 08: Đem Bữa Sáng Cho Em","85134"
"2703","92","Chương 10: Sự Thật Về Thảm Sát Gia Tộc Diệp","86863"
"2704","92","Chương 11: Chuỗi Hạt Phật Máu Đỏ","86866"
"2397","87","Bác Bỏ Tin Đồn!","100070"
"2398","87","61 Sa Và Tơ (2)","100251"
"2399","87","62 Một Việc Đúng","102389"
"2400","87","62 Một Việc Đúng (Phần Sau)","103233"
"2401","87","63 Quan Hệ Chủ-Tớ","105357"
"2402","87","63 Quan Hệ Chủ-Tớ (Phần Sau)","105996"
"2403","87","64 (Phần Trước) Hận Thù Xưa","108015"
"2404","87","64 (Phần Sau)","110314"
"2405","87","65 (Phần Trước) Linh Hoạt, Linh Hoạt","112804"
"2406","87","65 (Phần Sau) Linh Hoạt, Linh Hoạt","115020"
"2407","87","66 (Phần Trước) Lương Tâm? Bao Nhiêu Tiền?","117176"
"2408","87","66 (Phần Sau) Lương Tâm? Bao Nhiêu Tiền?","119700"
"2410","87","67 (Phần Sau) Một Hạt Mũi Đánh Bại Bạn","123404"
"2413","87","Nghỉ Xuất Bản 1 Tuần Tặng Ảnh Đẹp","126776"
"2735","96","Chương 11","71175"
"2749","96","Chương 25","81117"
"2750","96","Chương 26","81133"
"2976","103","Chương 33: Tình Trạng Linh Thể Hệ Thống Bất Thường","82744"
"3000","103","Chương 57: Phong Cấm Sơn Môn","95332"
"3001","103","Chương 58: Lão Đăng, Chỉ Có Thế À?","95336"
"3174","108","02 Kẻ Săn Mồi","54364"
"3184","109","Sinh Ra Là Nô Lệ","55095"
"3202","110","Tập 12 Tìm việc","75471"
"3203","110","Tập 13 Phim kinh dị","76586"
"3247","115","Chương 4","47016"
"3338","117","29 Phí cảm ơn cho sự nổi tiếng qua đêm","59103"
"3402","120","03 Vết Thương Cuối Cùng Đã Lành, Liệu Có Thuận Lợi Thế Này?","42334"
"5104","157","Tập 36 Cú đấm chết người (Phần dưới)","37109"
"5105","157","Tập 37 Con tàu của Theseus","38006"
"5106","157","Tập 38 ASH","38859"
"5107","157","Tập 39 Lời thề hoa diên vĩ","41224"
"5465","178","Mùa 2 Tập 27: Con Tốt","159"
"10879","132","Nhìn dễ, lái mới khó.","13843"
"27396","136","Chương 1 Chương 10 Phần 3","25"
"27397","136","Chương 1 Chương 11 Phần 1","26"
"5690","166","Sự thật (Phần 1)","3186"
"15816","148","Chương 177: Vạn người chú ý","1471"
"2705","92","Chương 12: Cứu Người","87539"
"2706","92","Chương 13: Dùng Kim Khí Vận","87540"
"2707","92","Chương 14: Cái Chết Kỳ Lạ","88914"
"2708","92","Chương 15: Camera Giám Sát Hỏng","88916"
"2709","92","Chương 16: Bắt Nhầm Người?!","89539"
"2710","92","Chương 17: Người Đánh Là Tôi","89540"
"3471","119","Chương 37: Tình cảm thuần khiết","80803"
"3473","119","Chương 39: Chúng ta hòa nhau rồi","80806"
"3475","119","Chương 41: Cô ấy ở bên tôi","88614"
"3476","119","Chương 42: Bình đẳng suốt đời","90002"
"3477","119","Chương 43: Thức tỉnh đại ái","90003"
"3478","119","Chương 44: Bắt đầu tỉnh giấc","91749"
"3479","119","Chương 45: Họ còn là người không?","91752"
"3480","119","Chương 46: Gặp phục kích","91754"
"3481","119","Chương 47: Mục tiêu xuất hiện","95592"
"3482","119","Chương 48: Nhiều năm không gặp","95595"
"3483","119","Chương 49: Họ muốn giết tôi","98902"
"3300","116","28 Vừa Vặn Đúng Gu","59904"
"3484","119","Chương 50: Gặp phục kích","99655"
"2167","62","Băng Đao Ba 01","115999"
"2856","101","008 Đoàn trưởng quyết đấu, truy kích tiếng vang","71898"
"2859","101","011 Mũi tên cuối cùng, đồng đội tập hợp","75525"
"2172","62","Thiên Hựu Kiếm 01","122646"
"3903","132","Ngày mùng chín, rượu hoa vàng, leo cao gặp bạn xưa.","2969"
"27398","136","Chương 1 Chương 11 Phần 2","27"
"7747","187","Chương 68: Chắc Chắn Là Cậu!","1170"
"5488","178","Mùa 2 Tập 49: Đồ Điên","182"
"4745","182","001 Một nụ hôn có thể xảy ra chuyện gì chứ?","1"
"10304","132","Mẹ củ sen","431"
"10302","132","Hạt dẻ rang không có sâu","429"
"8159","132","Bạn cùng phòng tốt rất hiếm, mọi người phải trân trọng","593"
"3844","185","Thông Báo Về Việc Trì Hoãn","11"
"7742","180","Chương 242: Phá kén (Phần 1)","1071"
"5108","157","Tập 40 Nguyên tắc","42128"
"5109","157","Tập 41 Tù nhân chờ chịu tội","42773"
"5110","157","Tập 42 Hồn ma không tan","44695"
"5111","157","Tập 43 Nạn nhân thứ 79","46307"
"5112","157","Tập 44 Sự lựa chọn","47851"
"5113","157","Tập 45 Thiện và ác","48987"
"5114","157","Tập 46 Pháp và lý","50166"
"5115","157","Tập 47 Tội và phạt","51391"
"5116","157","Tập 48 Khúc ca của nữ hoàng đêm","52525"
"9826","145","62 Tổ Hợp Mộc Hỏa Cực Thượng Mạnh Mẽ - Phần 1","1224"
"15824","148","Chương 185: Mắt u minh","1628"
"15825","148","Chương 186: Vương đối vương","1653"
"2208","64","Thiết Kế Nhân Vật","102276"
"2209","64","Dự Báo","104069"
"2210","64","01 Đại Sư, Có Việc Rồi!","104075"
"2211","64","02 Gặp Phải Kẻ Lừa Đảo?!","104080"
"2212","64","03 Cách Để Bạn 'Nhìn Thấy'","104082"
"2213","64","04 Muốn Ở Cùng Nhau Không?","104086"
"2214","64","05 Cuối Cùng Cũng Ngủ Được Một Giấc Ngon!","104088"
"2215","64","06 Nhận Nhiệm Vụ Mới","104091"
"2216","64","07 Cảm Giác An Tâm Chết Tiệt Này","104117"
"2218","64","09 Ăn Vào Có Vấn Đề Gì Không?","104126"
"2217","64","08 Tiểu Cẩu Mất Hồn?","104119"
"2223","64","Ngoại Truyện 01 Sau Khi Tiểu Cẩu Ngất Đi...","115066"
"2231","64","20 Truyền Thuyết Nàng Tiên Cá","124308"
"5191","187","Chương 34: Sao mày béo thế!","783"
"27399","136","Chương 1 Chương 12 Phần 1","28"
"15800","148","Chương 161: Kỹ năng làm kinh ngạc bốn phương","963"
"5117","157","Tập 49 Đồng minh ba mặt","53544"
"5118","157","Tập 50 Uy lực của Hess","54362"
"5119","157","Tập 51 Hela","55716"
"5120","157","Tập 52 Kết thúc cũng là khởi đầu","56733"
"15813","148","Chương 174: Hề","1395"
"5121","157","Linh Lung · Truyền Kỳ Nguyệt Khôi ""Nghịch mệnh · Nghiệt kiếp"" chương kết thúc thông báo","57491"
"2060","55","Tôi Nghĩ Tôi Có Thể Đoạt Xác Cô Ấy!","113645"
"15830","148","Chương 191: Cái chết của Dạ Ca","1749"
"15831","148","Chương 192: Lữ Bố không biết bay","1787"
"15832","148","Chương 193: Kết thúc đại chiến","1789"
"10205","132","Thiện ác có báo, thiên đạo tốt luân hồi. ​​​","329"
"10206","132","Phong cách rock? Phong cách cổ điển? Hay chỉ là điên rồ? ​","330"
"7743","180","Chương 243: Phá kén (Phần 2)","1100"
"7744","180","Chương 244: Phá kén (Phần 3)","1122"
"7746","180","Chương 246: Phá kén (Phần 5)","1155"
"5141","158","19 Ba người hai con chó","1357"
"7751","180","Chương 251: Khởi hành (Phần 3)","1238"
"7752","180","Chương 252: Lên núi, xuống núi (Phần 1)","1262"
"4735","151","74 Bắt đầu thu âm bài hát","726"
"9837","145","67 Sao Băng Rơi - Phần 1","1572"
"2829","98","Lên ngôi","65989"
"9838","145","67 Sao Băng Rơi - Phần 2","1601"
"9839","145","68 Biến Thân, Thân Hỏa Vương - Phần 1","1625"
"2287","70","Chương 1","100578"
"2290","73","Chương 1","100508"
"2291","74","1","100507"
"2234","65","Dự Báo","103081"
"2414","88","Mở đầu: Rạn Nứt Không Gian - Thời Gian","85286"
"2415","88","Chương 1: Hạ Mình · Trái Đất","87057"
"2416","88","Chương 2: Mâu Yunus","87123"
"2417","88","Chương 3: Không Gian Năm Chiều Versailles","87191"
"2257","65","22","114342"
"27400","136","Chương 1 Chương 12 Phần 2","29"
"5459","178","Mùa 2 Tập 21: Đau Quá! Thả Em Ra!","153"
"7754","180","Chương 254: Lên núi, xuống núi (Phần 3)","1312"
"7756","180","Chương 256: Gặp gỡ ma quỷ","1350"
"7757","180","Chương 257: Thành phố vạn yêu","1373"
"10216","132","Gì cơ?! Năm đã sắp kết thúc rồi à?! ​​","342"
"10218","132","Cặp sách của tôi chính là túi không gian khác chiều","344"
"10219","132","Có bể nước và rùa là có người thả đồng xu","345"
"3849","185","Buổi Họp Lớp","16"
"7152","136","Phần Một Chương 51 Phần 1","944"
"5520","164","Chương 193: Lưu Luyến Không Rời","2321"
"8574","136","Phần Hai Chương 14 Phần Trên","1596"
"15836","148","Chương 197: Hương vị trà kinh điển","1877"
"15837","148","Chương 198: Cẩn thận bẫy địch","1902"
"4066","168","Chương 129","1940"
"9844","145","70 Đinh Hỏa Thần Thú, Đằng Xà - Phần 1","1730"
"9845","145","70 Đinh Hỏa Thần Thú, Đằng Xà - Phần 2","1743"
"5819","168","Chương 124","816"
"2831","98","Ám sát","66141"
"2288","71","Chương 1","100504"
"2292","75","Chương 1","100459"
"2320","86","Dự báo","87524"
"2321","86","Dự báo 2","89667"
"2294","85","01 Kẻ Trộm","91601"
"2295","85","02 Anh Trai","91602"
"2296","85","03 Hiểu Lầm","91697"
"2298","85","05 Lỡ Tay","93455"
"2299","85","06 Ốc Sên","93456"
"2300","85","07 Ông Ngoại","93457"
"2301","85","08 Bắt Quả Tang","93458"
"2302","85","09 Phép Thuật","103307"
"2303","85","10 Đồng Đội","103309"
"2330","87","Dự Báo","87841"
"2331","87","1 Dư Tàn","87842"
"2332","87","2 Rực Rỡ Ngôi Sao Này, Vết Thương Trong Tim Tôi","87843"
"2297","85","04 Ký Túc Xá","91701"
"2329","86","06 Nước Mắt","115357"
"2341","87","11 Phù Thủy Tóc Trắng","87908"
"2351","87","21 Tổ","88053"
"2355","87","25 Biết Người Biết Mặt","88132"
"2368","87","38 Đời Người Giữa Trời Đất, Bỗng Như Khách Xa","88404"
"5069","157","Linh Lung · Truyền Kỳ Nguyệt Khôi ""Sinh ra · Dị động"" chương kết thúc thông báo","774"
"5070","157","Linh Lung · Truyền Kỳ Nguyệt Khôi ""Nghịch mệnh · Nghiệt kiếp"" chương dự báo","2350"
"7741","136","Phần Một Chương 57 Phần 2","1068"
"7169","136","Phần Hai Chương 5 Phần 1","1546"
"10250","132","Dưới ánh trăng, một sợi dây kết nối, hãy trân trọng duyên này.","376"
"7749","148","Chương 167: Không Thể Ngăn Cản","1205"
"9850","148","Chương 195: Thế lực mới","1829"
"7769","180","Chương 269: Bóng tối phía sau ánh sáng","2024"
"7770","180","Chương 270: Cửa vạn yêu (Phần 1)","2033"
"7771","180","Chương 271: Cửa vạn yêu (Phần 2)","2074"
"5828","168","Chương 133","2068"
"5826","168","Chương 131","2012"
"5827","168","Chương 132","2065"
"7172","136","Phần Hai Chương 12 Phần 1","1583"
"5829","168","Chương 134","2091"
"5830","168","Chương 135","2115"
"5831","168","Chương 136","2135"
"15838","148","Chương 199: Tập hợp xâm nhập khu vực hoang dã","1928"
"5522","164","Chương 195: Tiếng Vang Núi Non Trong Thung Lũng","2412"
"3977","148","Chương 189: Trên Người Phàm","1708"
"10252","132","Ông Nguyệt già xuất hiện","378"
"5668","166","Bình minh (Phần 1)","1785"
"5832","148","Chương 210: Lật bài","2187"
"9858","145","75 Thứ Pháp Bảo, Quân Ma Âm Dương Giáp - Phần 2","2042"
"7109","176","Sự 'vất vả' của bố đều được con nhìn thấy.","313"
"2334","87","4 Sắp Đến","87847"
"4661","150","Lâu rồi không gặp","124084"
"9849","145","72 Đột Phá! Tứ Quán Cảnh Giới - Phần 2","1812"
"9856","145","75 Thứ Pháp Bảo, Quân Ma Âm Dương Giáp - Phần 1","2001"
"8032","184","Chương 46: Bị Phá Hủy","2124"
"2371","87","41 Hung Thủ Thật Bất Ngờ Xuất Hiện!","88479"
"4638","178","Tập 95: Thiệp mời","112"
"2373","87","43 Vạch Trần Khuôn Mặt Hung Thủ","88498"
"2382","87","52 Bản Tính Sói Khó Thay Đổi","88816"
"2385","87","55 Đại Chiến Huyết Thống","88837"
"2393","87","59 (3) Bạn Hiểu Nấu Ăn","93410"
"3884","136","Phần Hai Chương 16 Phần 2","1758"
"5071","164","Chương 194: Dòng Ngầm Dữ Dội","2351"
"7192","136","Phần Hai Chương 19 Phần 1","1780"
"5833","168","Chương 138","2217"
"7800","148","Chương 232: Điều Này Không Thể","2699"
"7774","180","Chương 274: Dòng chảy ngầm (Phần 1)","2260"
"7775","180","Tuần này: Nghỉ ốm","2276"
"10253","132","Mưa cứ rơi, không khí không được hòa thuận.","379"
"15839","148","Chương 200: Ba rưỡi lãnh chúa khai chiến","1948"
"7776","180","Chương 275: Dòng chảy ngầm (Phần 2)","2291"
"15808","148","Chương 169: Con trai ta Dạ Ca cũng tạm được","1257"
"10254","132","Người tài giấy mới là người dễ thương nhất","380"
"7777","180","Chương 276: Kế hoạch Bàn Cổ","2301"
"8854","148","Chương 215: Bước Vào Thái Dương Thành","2401"
"5603","145","59 Thần Y Tham Tiền - Phần 2","1009"
"5837","168","Chương 142","21522"
"5838","168","Chương 143","41951"
"7157","176","Trời nóng thế này, chúng ta đừng giả vờ nữa~","1038"
"7158","176","Thích chơi phun nước, nhưng đừng biến thành phun nước~","1050"
"7160","176","Nghe tôi nói, thật ra là kem đã động thủ trước!","1069"
"2832","98","Thẩm vấn","66916"
"7162","176","Quá sức tưởng tượng!!","1253"
"7163","176","Kỳ Tư nói với bạn rằng sản phẩm melatonin bây giờ không hiệu quả.","1263"
"4644","177","Chương Một Trăm","118"
"7164","176","Không trải qua đau đớn thấu xương, làm sao nhóc con thành idol?","1275"
"9866","145","79 Siêu Cực Kỹ, Nhật Nguyệt Âm Dương Giới - Phần 1","2141"
"2411","87","68 Bọ Cạp Độc (1)","124773"
"2954","103","Chương 11: Chuẩn Bị Đám Cưới","66632"
"7165","176","Người làm việc, trời nhìn, Kỳ Tư thu hồi~","1283"
"5150","158","27 Quái vật","1618"
"2833","98","Nửa Đêm","69625"
"2834","98","Giúp đỡ","71600"
"2835","98","Bánh Hải Đường","72171"
"2836","98","Chém giận dữ","73076"
"2837","98","Không tha thứ nữa","75310"
"2838","99","00 Khởi động","61239"
"2839","99","00 Dự báo","62685"
"2840","99","01 - Mô-êm","72823"
"2841","99","02 - Ăn đi, thật sự rất ngon","72870"
"2842","99","03 - Tiếp theo, ai muốn thử thách?","73085"
"2843","99","04 - Cô ấy đến rồi, cô ấy đến rồi!","78583"
"2845","99","06 - Thời khắc nguy hiểm","89023"
"2846","99","07 - Tái ngộ","92849"
"3485","119","Chương 51: Đây là chỗ quái gì vậy?","100273"
"3486","119","Chương 52: Yiman chào đón bạn","101402"
"3487","119","Chương 53: Đừng tự làm quá","101318"
"3488","119","Chương 54: Hiệp giả vô hối, ác ma chi luyến","102262"
"3489","119","Chương 55: Cổ Nhân lập chí, cả đời phản chiến","102270"
"3490","119","Chương 56: Mạng rẻ không đáng ăn","102271"
"3491","119","Chương 57: Không ra tay trừ khi bất đắc dĩ","103063"
"3492","119","Chương 58: Cơ hội tốt","103073"
"3494","119","Chương 60: Không ai có thể giúp bạn","103769"
"3495","119","Chương 61: Cô ấy sẽ là bạn tôi chứ?","103780"
"3496","119","Chương 62: Cổ Nhân gặp nguy hiểm","103784"
"2412","87","68 Bọ Cạp Độc (2)","126063"
"2782","97","017 Điểm Yếu Của Joan","85012"
"2793","97","Thông Báo Nghỉ Ra Truyện","95914"
"2827","97","Thông Báo Nghỉ Ra Truyện","126647"
"2947","103","Chương 04: Là Thân Thể Thánh Nữ Hầu Gái","61373"
"1532","2","Thiên Nhân Huệ Căn","114853"
"1535","2","Cùng nhau du lịch","114628"
"1626","10","Chương 22: Lễ Vật Tốt Nhất","125957"
"2433","88","Chương 16: Thử Thách","95055"
"2423","88","Chương 8: Tại Sao Để Tôi Đi","90023"
"5818","168","Chương 123","787"
"7167","176","Mọi người nhớ, đi vệ sinh đừng bị lên đầu!","1306"
"7168","176","Người với người cần khoảng cách, đặc biệt là năm loại hạt~","1317"
"15841","148","Chương 202: Thẳng thắn","1986"
"7170","176","Gió thu lên, thịt cua ngọt, một ngày cha hiền con thảo~","1562"
"5820","168","Chương 125","865"
"5821","168","Chương 126","896"
"15842","148","Chương 203: Tất cả tại vì mặt trăng","2011"
"5823","168","Chương 128","1907"
"7175","176","Một bông hồng có gai trên sân bóng~","1617"
"7176","176","Khéo léo và sẵn sàng, chàng trai ấm áp vị trí trung tâm!","1630"
"15809","148","Chương 170: Hy vọng trảm thần","1285"
"7178","176","Xem xương cốt bạn kỳ lạ, đây có một bí kíp...","1639"
"7781","180","Chương 279: Bí mật tạo hóa (1)","2348"
"5822","168","Chương 127","938"
"7787","180","Chương 285: Mở! Cửa vạn yêu (2)","2478"
"7790","180","Chương 288: Mở Niêm Phong Ban Đầu (1)","2536"
"27401","136","Chương 1 Chương 13 Phần 1","30"
"5825","168","Chương 130","1962"
"7191","176","Cơn buồn ngủ không tha ai cả!","1769"
"10299","132","Sắc tức là không","426"
"7193","176","Càng lớn tuổi, càng khó giấu chuyện~","2048"
"10301","132","Gà trống đẻ trứng","428"
"5068","166","Tiểu chủ Tương Tương (5)","771"
"5649","166","Tiểu chủ Tương Tương (6)","997"
"10258","132","Mắt đồng chuông dọa Tai Sui, tay cầm sắt trụ như chạm trời","384"
"7194","176","Gần đây có vài phát hiện nhỏ cấp Nobel~","2057"
"7196","176","Chúc tất cả các bà mẹ trên thế giới không lo nghĩ~","2101"
"3831","135","Dự báo chương 2: Arc Kiếm Dựa Trời 02","2333"
"7972","132","Chỉ huy phong vân","507"
"24622","144","Chương 16: Tấm Áp Phích Thật","5"
"2452","88","Ngoại Truyện: Anh Ấy Uống Không Phải Nước, Mà Là...","103881"
"2460","88","Chương 38: Chính Là Anh Ấy","108964"
"7806","180","Chương 304: Chấp Niệm của Yêu Vương","2811"
"2474","88","Chương 52: Đau Đớn Và Chấp Niệm","123917"
"2475","88","Chương 53: Biến Mất Không Dấu Vết","124564"
"5198","148","Chương 159: Điểm Yếu","899"
"7809","180","Chương 307: Giải Phong · Tâm Tạo Hóa (1)","2865"
"5129","148","Chương 160: Tìm nàng giữa đám đông ngàn lần","933"
"5067","157","Tập 19 Con rối","757"
"2461","88","Chương 39: Ryan","110189"
"7810","180","Chương 308: Giải Phong · Tâm Tạo Hóa (2)","2881"
"5128","145","Đơn Xin Nghỉ","912"
"8496","132","Bà biết rõ bạn đã ăn no chưa","688"
"27402","136","Chương 1 Chương 13 Phần 2","31"
"8568","132","Làm người lớn lâu rồi, thỉnh thoảng cũng muốn làm trẻ con một ngày.","1578"
"15812","148","Chương 173: Ngưng tụ","1368"
"7198","176","Niềm vui của người lớn, phiền muộn của trẻ con.","2127"
"7199","176","Cách ăn đúng của cốc ba màu~","2153"
"7200","176","Sợ nhất là sự quan tâm bất ngờ của bạn bè......","2158"
"7201","176","Khi tình bạn lên men thành tình thân~","2167"
"7202","176","Bạn và bạn bè là loại gấu nào?","2181"
"7203","176","Ăn dưa với bạn xấu phải cẩn thận sự im lặng của họ.","2200"
"9879","145","88 Nữ Vàng Giáp Băng Đóng","12364"
"3497","119","Chương 63: Hội chứng rối loạn cảm xúc cực đoan","104446"
"3498","119","Chương 64: Tình yêu và ý chí tạo nên kỳ tích","104448"
"3499","119","Chương 65: Anh không hiểu tôi","104456"
"9880","145","89 Long Sấm Lôi Hỏa Gai","18725"
"9881","145","90 Vũ Khí Tối Thượng","25626"
"9882","145","91 Thế Kẹp Chặt","29312"
"5133","158","11 Tôi có một cách","1026"
"5134","158","12 Trao đổi","1037"
"5135","158","13 Lại được anh ta cứu","1065"
"27403","136","Chương 1 Chương 14 Phần 1","32"
"3500","119","Chương 66: Tình yêu thật đáng sợ","105284"
"3501","119","Chương 67: Chúng ta đều phải cố gắng","105287"
"3502","119","Chương 68: Khả năng chiến thắng","105291"
"3503","119","Chương 69: Linh Thất, người đứng giữa","107745"
"3504","119","Chương 70: Tôi có lên thiên đường rồi sao?","107749"
"7204","176","Nắng nóng gay gắt, đừng chơi oẳn tù tì với bạn xấu~","2208"
"7817","180","Chương 315: Niêm Phong Cuối Cùng (1)","2989"
"3505","119","Chương 71: Tôi có thể không đồng ý không?","109528"
"3506","119","Chương 72: Sức mạnh công lý ở bên tôi","110392"
"5136","158","14 Ngày 6 tháng 5","1079"
"3507","119","Chương 73: Thật sự có thể thay đổi thế giới không?","114790"
"3509","119","Chương 75: Một chiến trường đẫm máu","116095"
"3510","119","Chương 76: Sự trưởng thành của Cổ Nhân","119236"
"3511","119","Chương 77: Bạn là ai?","121190"
"3512","119","Chương 78: Tôi ghét bạo lực nhất","124115"
"3513","119","Chương 79: Chú ơi, cuối cùng con cũng gặp chú","126420"
"3514","119","Chương 80: Cứu mạng!","126422"
"1855","39","Cô Ấy Online?","119724"
"1856","39","Bạn Gái Online Của Tề Nguyên","121296"
"4102","163","Cậu Hơi Kiêu Ngạo Nhưng Cũng Dễ Thương","13977"
"4103","163","Mỗi Người Mang Mưu Đồ Riêng","14284"
"4104","163","Sư Huynh, Đuôi Hồ Ly Cậu Lộ Rồi","15303"
"4105","163","Mạnh Mẽ Bắt Đầu Từ Việc Từ Chối PUA","15305"
"4106","163","Dũng Cảm Thiên Tôn Không Sợ Khó Khăn","17510"
"4108","163","Mẹ?!","18230"
"4109","163","Tự Tay Giết Con Mình","19026"
"4110","163","Thổi Một Cái Là Không Đau","19687"
"7206","176","Dù là mùa tam伏, vẫn phải dính lấy nhau~","2269"
"7263","176","Tối nay, xem tôi làm bạn giật mình~","65476"
"4111","163","Ta Sẽ Đưa Các Ngươi Công Lý","19690"
"4112","163","Xin Lỗi, Không Bảo Vệ Tốt Cho Em","21059"
"2868","101","018 Vết bẩn biến mất","82534"
"2293","76","Chương 1","100257"
"1858","39","Đạo Gia Ta Ngộ Được Rồi","121251"
